business_id,name,full_address
Fsc3vd7WeKmuJUQPmvv_6A,Churrasqueira DO Sardinha,"1213 Dundas Street W Toronto, ON M6J 1X3"
xWaMkSXYyszLFCcehll06g,Yonge Wellesley Medical Clinic,"491 Church Street, 2nd Floor Toronto, ON M4Y 2C6"
v2o2rsEDfXVCtmMGa8gPBw,Avli Restaurant,"401 Danforth Avenue Toronto, ON M4K 1P1"
VZbKJBbcxCOvuZyuEOojsg,Toronto Zoo,"2000 Meadowvale Road Toronto, ON M1B 5K7"
uezKSovD0XoL__y2aRIm9Q,Most Tea & Cafe,"5449 Yonge Street Toronto, ON M2N 5S1"
KNcoy0qNcclKpa3uhdrPKw,Ahimsa Yoga Studio,"440 Bloor Street W Toronto, ON M5S 1X5"
qpfCMda5NPEL-CBh1Vhw1Q,Kabab Grill,"70 Gerrard Street W Toronto, ON M5G 1J5"
pNlCFEtmyrGMX6dfbPoaXg,Mochica,"614 College Street Toronto, ON M6G 1B4"
1DTKI_PvBqg2RG-vjU5GxA,Criminal Records,"493 Queen Street W Toronto, ON M5V 2B4"
v7In1lSZCIiku3o0yIXIRQ,O'Connor Station,"158 O'Connor Drive Toronto, ON M4J 2S4"
DhCxkcubVWgSi4YDiWTruQ,Solmaz Food,"16 Jutland Road Toronto, ON M8Z 2G9"
bK7dxnD1FYuV4mVVVCMeNA,Hey Noodles,"478 Dundas Street W Toronto, ON M5T 1H1"
3cZPjRA29LrHVbByA6W4VQ,Avenue Acupuncture,"1896 Avenue Road, 2nd Floor Toronto, ON M5M 3Z8"
HGfpMtazoIB6-JBEcq7b_g,Z1 Cycletech,"47 Algie Avenue Toronto, ON M8Z 5J9"
1OPe6iWB34EWzpNrHmavlQ,Dunn Milk Variety,"65 Dunn Avenue Toronto, ON M6K 2R5"
4w-q_Wc77JzQZSIehKFTzA,Brockton Haunt,"1150 College Street Toronto, ON M6H 1B6"
ft5LUuDwmS8ONnI7AooLjQ,The Mad Italian,"589 College Street Toronto, ON M6G 1B2"
nd8gEcA81CCq-CIigvO5YQ,Hakim Optical Factory Outlet,"839 Eglinton Avenue W Toronto, ON M5N 1E1"
3stT022u8m1H37mcopGuUA,Flik & Company,"989 Queen St E Toronto, ON M4M 1K2"
zZ5EM6ON8l7R32HwDabd2Q,John's Classic Pizza,"591 College St Toronto, ON M6G 1B2"
9wnopSkB45LeZcpvvzx8cw,Horizons Lounge,"3585 Lawrence Ave E Toronto, ON M1H"
bE7zwbaBHFb_EKWL5qOhHQ,Mana'ish Global Flatbread Cafe,"140 Spadina Avenue Toronto, ON M5V 2L4"
QfmADfKPJNVjN6vqzx9LPQ,Sorauren Park,"50 Wabash Ave Toronto, ON M6R 1N2"
941u3cHFg0506Vr6ZMjKrg,Cummer Park Community Center Pool,"6000 Leslie Street Toronto, ON M2H 1Z4"
8jPNYvloDMDhOgGAkAWLyw,Trade Secrets,"2206 Bloor Street W Toronto, ON M6S 1N4"
ijUoJAn2YzyNc5rhe9q5vQ,Great Lakes Schooner,"249 Queens Quay W, Suite 111 Toronto, ON M5J 2N5"
RF1dVvuA816Jpwn1BZUSmg,Affinity Luxury Car Rental,"1110 Dupont Street Toronto, ON M6H 2A2"
LnSjzFXh1GrOObsRP6LhBQ,Brioche Dorée,"648 King Street W Toronto, ON M5V 1M5"
DLkaSKMoeeQO-_1C_lzh2A,Bairrada Churrasqueira Grill,"1000 College Street Toronto, ON M6H 1A7"
jDe6PKIev0Z20XpcYSaAlw,A & C Games,"452 Spadina Avenue Toronto, ON M5T 2G8"
_TrkM4jGtGtd2MIydT2FDA,Presotea,"106 John St Downtown Toronto, ON M5V 2E4"
-ykmZ_RloqRJZt3WAetv5A,Segar,"1568 Bayview Avenue Toronto, ON M4G 3B7"
4na5CBQqyWq896-8qOpQ9g,Lucky 13 Tattoo Shop,"533 Bloor Street W Toronto, ON M5S 1Y5"
9vJOUVvCk7qqAqO87jMM9A,Wind Mobile,"207 Queens Quay W, Suite 710 Toronto, ON M5J 1A7"
ZUZZEQ61ZD826C65SZLAQQ,Infuse Cafe,"354 Yonge St Toronto, ON M5B 1S5"
7OiJBSmhxEYeCoEJlkqDYQ,Amaya Express,"Sherway Garden, 25 West Mall Toronto, ON M9C 1B8"
bZgfnQtLXly82_XmLBqOwQ,Wayne Gretzky's Toronto,"99 Blue Jays Way Toronto, ON M5V 9G9"
vVtCBuxiMkuGSl4qOdWJwg,Sunset Grill,"2006 Queen Street E Toronto, ON M4L 1J3"
Bj617ckQhnX4EKyM3mo6Ug,Leaside Village Dental,"85 Laird Drive, Suite 203 Toronto, ON M4G 3T7"
Fl2yDmC0B0TTVsNixxVXfA,The Emerson,"1279 Bloor Street W Toronto, ON M6H 1N7"
SZuroTnXB7FwOlHp8Jahyg,Aanch Modernist Indian Cuisine,"259 Wellington St W Toronto, ON M5V"
EBI3tqp2NTD6czDmQJObZQ,Reggie's Old Fashioned Sandwiches,"571 King Street W Toronto, ON M5V 1M1"
BopPNhmn66uUDL2dVyDjHg,Tandoori Flavour,"455 Spadina Avenue Toronto, ON M5S 2G8"
qPdVXk04VlKdBVQstuh6Qw,Hair 2 Desire Salon,"1794 Eglinton Avenue Toronto, ON M6E 2H6"
qwtApMzExpNIZJgKF7faCg,Natural Solutions Salon & Spa,"220 Yonge Street Toronto, ON M5B 2H1"
1hmNiljuFBO2zJXkxF9-Gg,Clore Beauty Supply,"5085 Shepphard Avenue E, Unit 30 Toronto, ON M1S 4N3"
1-N2vQmfBklcYEN7uRRGGg,Culinarium,"705 Mount Pleasant Rd Toronto, ON M4S 2N4"
NNs2v3f6FIdZ7cSu3LRaHw,Euro Shawarma,"2706 Keele Street Toronto, ON M3M 3G5"
fpqJ7WASN_hVdB-n4HrD8w,The Savage Garden,"550 Queen St W Toronto, ON M5V 2B5"
u2GdP7c1aFDJgFeWEV_XGQ,Petview,"322 Queen Street W Toronto, ON M5V 2A2"
U0md3UhNA2123G-vYR9hWQ,Bread & Butter,"507 Mount Pleasant Rd Toronto, ON M4S 2L9"
UscHTL4dosXCsya15keQqQ,Spicy & Sweet,"645 Saint Clair Avenue W Toronto, ON M6C 1A7"
6I27BTuHI5PMvOBG4WS8NQ,Mercatto,"15 Toronto Street Toronto, ON M5C 2E3"
zY4P1gScsqbo-dd4WGxxtA,Club Cayo Coco,"304 Richmond Street W Toronto, ON M5V 1X2"
N1TduBZzXPO9NsdjsKLEaw,Wall Street Finance,"121 Yonge Street Toronto, ON M5C 1W4"
u6cONbfnIOBiImu2vjoi9w,Jawny Bakers Restaurant,"804 O'Connor Drive Toronto, ON M4B 2S9"
YU-v2PPBzz8gdWSyc5dinQ,"Swarovski Canada, Ltd.","2 Bloor Street W Toronto, ON M4W 3E2"
F6yV3IK65lsUkfjCTjFa-w,Bloorcourt Veterinary Clinic,"1079 Bloor Street W Toronto, ON M6H 1M5"
3MZ_H6D9jQFX1tBUIh_Iiw,Simply Thai Cuisine,"2253 Bloor St W Toronto, ON M6S 1N8"
4oQSMGp3RweLCvGWuiZuCQ,Braiseryy,"3836 Bloor Street W Toronto, ON M9B 1L1"
1XJ_wBHjkjlItlLLYsAu3A,Sunrise Records,"784 Yonge St Toronto, ON M4Y"
9i7Gz3xaa-gwh1Fi3q1_kA,BlueBlood Steakhouse,"1 Austin Terrace Toronto, ON M5R 1X8"
JA-O7eaQ_Mkuzu4ctzEzfg,Earth Indian,"5949 Yonge Street Toronto, ON M2M 3V7"
OSqxmZQ3YoDm17KWXEKgew,Dundas Pizza,"3088 Dundas Street W Toronto, ON M6P 1Z8"
oz4YTqzGLYRzV0lSMDaEEQ,Toronto Police Museum,"40 College St Toronto, ON M5G 2J3"
9jY0VAudPcYJjyokdZjy_w,Yumei Sushi,"2116 Queen Street E Toronto, ON M4E 1E2"
e3L6QqzspeszZOYXvaJMWA,Open Air Books & Maps,"25 Toronto St Toronto, ON M5C 2R1"
1i13cN3pfq7sWaQtg_t1DQ,Baka Gallery Cafe,"2256 Bloor Street W Toronto, ON M6S 1N6"
Q_vdJ0AGYIyyYzY0Y6aGOA,Guerlain Canada,"110 Bloor Street W Toronto, ON M5S 2W7"
_CLE-gHZLhj6mDl3QrdSwg,Vesta Lunch,"474 Dupont St Toronto, ON M5R 1W6"
PFltMxuCOombEvD86sVujQ,Orange Caramel Tea Cafe,"5647 Yonge Street, 2nd Floor Toronto, ON M2M 2E4"
DXl9YviWyzAwMeUtrBPW7w,Barrio,"884 Queen Street E Toronto, ON M4M 1J3"
YmJQqNZ9-aDhGANgS95cFg,Star Nails,"344 Pape Avenue Toronto, ON M4M 2X1"
zs682_KLZ6bwPEgk0OvAyA,BruDa,"492 College Street Toronto, ON M6G 1A4"
QEKDNfkK1Dx32m0Quv5WZQ,Tasty Falafel,"2422 Bloor Street W Toronto, ON M6S 1P9"
35oDgfjcKnFhperOcKrShA,Humber Bay Shores Park,"15 Marine Parade Drive Toronto, ON M8V"
siqdtAZpwI3HmbawzC-15Q,Woofstock,"Woodbine Park, 1695 Queen Street E Toronto, ON M4L 1G7"
PRP1LBjZbVgMd0n8shWL6w,Vine Vera,"395 Queen Street W Toronto, ON M5V 2A5"
bSNKVZ-lXgKkms60vfPDsw,Duke of Westminster,"77 Adelaide Street W Toronto, ON M5X 1A6"
-Ym2QNi910L8Gwr0yVtE4g,For The Love of Cake Custom Creations,"171 E Liberty Street, Unit 117 Toronto, ON M6K 3P6"
b30HREePgMGPZMPaExTZSA,Graven Feather,"906 Queen St W Toronto, ON M6J 1G9"
VrwgzhOy05GpkEwEsKWTDA,Harbour Club,"99 Harbour Square Toronto, ON M5J 2H2"
C_VoO9M9Kuhn6EObmpvWow,Slab Burgers,"47 Charles Street W Toronto, ON M4Y 2R4"
vnIdWzIB2W4j9cDcd6tHAQ,La Revolucion,"2848 Dundas Street W Toronto, ON M6P 1Y6"
Ado3kudEn4uApQBWFCqWLA,Chew Chew's Diner,"186 Carlton Street Toronto, ON M5A 2K6"
EBzr465prEffkpmE8Mk5AA,Polish'd Nail Bar,"Adelaide Centre, 130 Adelaide St West Concourse Level Toronto, ON M5H 3P5"
1OJUGceftGbvw2ke2LigpA,Wasabi,"1730 Bloor St W Toronto, ON M6P 1B3"
Hn7ZimIKh44w2POiRBgUFg,Azar Medical Clinic,"267 Finch Avenue W Toronto, ON M2R 1M8"
fy1D0VIfGBiedltQfvgitQ,TLAC Printing & Publishing,"525 University Avenue Toronto, ON M5G 2L3"
kvtAMdXpAcxCLZFg-DlqJg,Ferré Sposa,"934 Bloor St W Toronto, ON M6H 1L4"
v_OLzcpFA7vgVp30vxv2uQ,Silver Spoon,"390 Roncesvalles Avenue Toronto, ON M6R 2M9"
Yi6Y7SHNp83dpVEBKhyfhQ,Strada Jewellery,"2 College Street, Suite 216 Toronto, ON M5G 1K3"
-jyO1-1T_wMQedGFLSyNQQ,HRH Beauty,"201-3335 Yonge St Toronto, ON M4N 2L9"
F3oGsG2kGPb343_M93mgEw,The Friendly Butcher,"3269 Yonge Street Toronto, ON M4N 2L5"
krMo90HM6Bj6MjB-70Wrkw,Gus the Other Barber,"596 Bloor Street W Toronto, ON M6G 1K4"
UgVpV1eq643-3MJTP57AnA,Oudejans Interiors," Toronto, ON M9A"
v7m6fwvtTFg9EsVf6bIhOg,Louis Meat Market,"449 Danforth Avenue Toronto, ON M4K 1P1"
6AeBlimS00y7CdhuhjpjRg,Cygnet Coffee,"1691 Dundas Street W Toronto, ON M6K 1V2"
4fhgdaPJVHwx4VeNWKYblQ,Wazema Ethiopian Restaurant,"1360 Danforth Ave Toronto, ON M4J"
LaemsM-ljLXKcYZ3i9_aew,King's Crown,"2901 Bayview Avenue, Unit 140A Toronto, ON M2K 2S3"
rq-jNRnX_CL9mNq55DO17w,Aroma Espresso Bar,"250 King Street E Toronto, ON M5A 1K1"
mTD9IKo7loPg6QTLDcL6YQ,Eggsmart,"645 Bay St Toronto, ON M5G 1M7"
zBJwhu92LBhL4AWsvTek8w,The Yellow Brick Road,"258 Dupont Street Toronto, ON M5R 1V7"
ieb2OxIu6_x3uWL39xs49g,GTA Auto Source,"373A Danforth Road Toronto, ON M1L 3X8"
b89HWzZ0NNpLduVo710etw,Euro Pasta,"3142 Dundas Street W Toronto, ON M6P 2A1"
MMuvBnvAqL2y0dlGiTneVQ,Starbucks,"900 Eglington Avenue W Toronto, ON M6C 3Z9"
oQFMJqDwNXbNMRbcmIYRYg,Little Nicky's Coffee,"375 Queen Street W Toronto, ON M5V 2A5"
jt2sroyBXjd5THKS7Nz15Q,Nordstrom,"3401 Dufferin Street, Unit 500 Toronto, ON M6A 2T9"
NvjhoZYxlAQompamd0Bqgw,Lomography Gallery Store Toronto,"536 Queen Street W Toronto, ON M5V 2B5"
1KP5pShdlC7dqyQbxtP3Zw,Oakwood Espresso,"342-B Oakwood Avenue Toronto, ON M6E 2W2"
frk_oIgPWrnZYiQ6zok9Lg,The Village Roaster,"3452 Kingston Rd Toronto, ON M1M 1R5"
rm1RtdDdyYighdxyFz09zg,Moda Night LIfe +Bar,"4749 keele street Toronto, ON M3J"
r-uCP9xX-4A5qoDGVG5Xcg,Clear My Junk,"515-79 Jameson Avenue Toronto, ON M6K 2W7"
vSDnolQA4rYI4QFqaMZa-A,Sapporo Sushi,"5469 Yonge Street Toronto, ON M2N 5S1"
s5CTsh_ciRA0hho1jAXc0Q,Yonge Florist Toronto,"100 Sunrise Ave, 124 Toronto, ON M4A"
1M-oyCcUluxwTid8vbBSdA,M&Y Bakery,"3601 Victoria Park Avenue, Unit 122 Toronto, ON M1W 3Y3"
15fQK41zYO6df-J564hZPw,Qi Natural Foods,"219 Roncesvalles Ave Toronto, ON M6R 2L6"
LYrjbwffP5X1QJ4DpxNGrQ,Camto Restaurant,"692 Bloor Street W Toronto, ON M6G 1L4"
fNsZkEyCXuDVWjUz_xq8yw,Bloke,"401 King Street W Toronto, ON M5V 1K1"
5Rau1XtDY3X9Fk6V6lBKAw,Loveless,"1430 Dundas Street W Toronto, ON M6J 1Y5"
UfNTlvEJCOQ7XDRj0LzEtQ,Lettieri Expression Bar,"2901 Bayview Avenue Toronto, ON M2N 5Z7"
JmVHS1JtH7MfyAmDOqGmCQ,Toronto Marriott City Centre Hotel,"One Blue Jays Way Toronto, ON M5V 1J4"
B9pY6CA5sF5gnN1KPaYyBg,Life is Sweet,"2328 Queen St E Toronto, ON M4E 1G9"
dy-qs8C-BuHtFDhvY4GYng,LCBO,"549 College Street Toronto, ON M6G 1A9"
AVgLQvegr5w1IeD5fv88qQ,North Pole Bakery,"1210 Danforth Ave Toronto, ON M4J 1M6"
6giL3lw2dj7zPAEeuHmGnw,Valley Farm Produce,"5230 Dundas Street W Toronto, ON M9B 1A8"
hRoGCR5hoPOtIJWXE_BB9A,Gud to Go,"947 Eglinton Avenue W Toronto, ON M6C 2C3"
RDKM2KT37eS1CrjPzTM2Aw,Kingston Barber Shop,"1040-1052 Kingston Road Toronto, ON M4E 1T5"
ycgRwiiB06C05tK9GkA4iw,Jimmy the Greek,"218 Yonge Street Toronto, ON M5B 2H6"
0UEQvzlePYUnpe_a40-RtQ,Alexandra Hotel,"77 Ryerson Avenue Toronto, ON M5T 2V4"
v66UzlfoHcvBNNbwQtU4Bw,Curl Ambassadors,"159 Harbord Street Toronto, ON M5S 1H1"
hA5XQUJBdAb72yHCponG2g,Desi Village,"4207 Keele Street, Unit 4 Toronto, ON M3J 3T8"
fe__xS7L-AYSmML9Xc4Z_w,Golden Hanger Cleaners,"768 Queen Street W, Rear Unit Toronto, ON M6J 1E9"
7Kg-9MoGN1IlhMESAt8_Jg,The Grill Pit,"664 Bloor Street W Toronto, ON M6G"
8tnMyEz7Jj65HHJ7ObpocQ,Spa Pro,"825 Bloor Street West Toronto, ON M6G"
eZQV20xRXOuqR1Hej3nEqA,Focaccia Italian Sandwiches,"13 Hayden Street Toronto, ON M4Y 2P2"
uO0isEg1fCvL0BqfDRbVjA,Godiva Chocolatier,"3401 Dufferin Street Toronto, ON M6A"
I9Y-4JhE4thXVfw--3Azhg,Vital Mobility,"3509 Bathurst Street Toronto, ON M6A 2C5"
15SZ_CzigAyVUbsijFFQJg,Sushi Box,"891 Bay St Toronto, ON M5S 3K5"
BN_3vkIbm0DHhj3C5yFGEw,Diem Franke Headshots,"267 Brock Avenue, Suite 302 Toronto, ON M6K 2M3"
-av1lZI1JDY_RZN2eTMnWg,Salad King Restaurant,"340 Yonge Street Toronto, ON M5B 1R8"
YzoIoZg0cJnWOZjEpR0Yqg,Wrongbar,"1279 Queen Street W Toronto, ON M6K 1L6"
FQy3it-XBt6XnZFTK2UoCA,Timothys Coffees of the World,"2190 Bloor Street W Toronto, ON M6S 1N3"
apHPFnDUIaZM7uZoB9DXfw,Archeo,"31 Trinity Street Toronto, ON M5A 3C4"
cMSEUCKmX8kRIU-31BSlLw,WAXON Waxbar,"120 Adelaide Street W, Unit R11 Toronto, ON M5H 1T1"
OFNpY2Tz5QwzdNMxjDDqxQ,Apexx Injury Rehab Centre,"1196 Danforth Ave Toronto, ON M4J 1M6"
R194AJm2QrW-Ng9WSjM7IA,Clover Dry Cleaners,"120 Lombard Street Toronto, ON M5C 3H5"
bAd9GsL9K00XyN2jcLmwLg,Mint Laser Clinic & Skin Care,"171 E Liberty St, Ste 145 Toronto, ON M6K 3P6"
hcHaWzM5wfdAbCWs4zmmqg,Nodo,"2885 Dundas Street W Toronto, ON M6P 1Y9"
4gtPPwx8fBWJ9FGtQqQA0Q,New Greatime Corp,"3875 Don Mills Road Toronto, ON M2H 3J8"
wBoyf4Rd5l6kEsSNgeqO2A,Isabel Bader Theatre,"University of Toronto Victoria College, 93 Charles Street W Toronto, ON M5S 1K7"
jVJcR4y8q7FuwlK0cYVuyw,Starbucks,"1606-25 The West Mall Toronto, ON M9C 1B8"
XxXJat55Oep1BMzQ9yJJhQ,Negroni,"492 College Street Toronto, ON M6G 1A4"
j2VQzdLBmI7QZDBXPpBywQ,Rex's Den,"1265 Military Trail, Scarborough Toronto, ON M1C 1A3"
5S5KpaAD6G1HWgYw7l5EHw,Soho Dental,"147 Spadina Avenue Toronto, ON M5V 2L7"
Kdt5XrqARBMIH694fgnyuA,Amicos Pizza Ristorante,"1648 Queen Street W Toronto, ON M6R 1B2"
h8VubUE91WZsoyG4etIPvg,Sharetea,"576 Yonge Street Toronto, ON M4Y 1Z3"
8d7x9Lgc3G-KyAclJlaYrA,Leigh and Harlow,"634 Queen Street W Toronto, ON M6J 1E4"
8zqDabtoW4FI9dW1KzrUig,The Toy Space,"106 Bathurst Street Toronto, ON M5V 3N7"
qhcN8f6dBaXHExZavaYByg,Talk Radio AM 640,"1 Dundas St W Toronto, ON M5G 1Z3"
SVYL3xzJTXcFg-oCGpgzZg,McCafe,"65 Front Street W, Unit 224 Toronto, ON M5J 1E6"
1lhawR2qcbZh7yR-903_Bw,Shoppers Drug Mart,"4841 Yonge Street Toronto, ON M2N 5X2"
YbK_ZY0Pc1j8uYxmM7jrew,Crystal Visions,"54 Kensington Avenue Toronto, ON M5T 2K2"
FTDljmduViAYBqrNEQx3fA,Copper Branch,"C140-199 Bay Street Toronto, ON M5L 1E2"
P8RvkOxuRQQMlsjf_NdZNA,Appletree Medical Centre,"1971 Queen Street East Toronto, ON M4L 1H9"
tLD0SoZuNyfAYzEPZ_mCuQ,Todays Sportswear,"324 Spadina Avenue Toronto, ON M5T 2E7"
qLCrPakPU9uArigtDu-KiQ,Uncle Mikey's,"1597 Dundas Street W Toronto, ON M6K 1T9"
phxC_5lTppMGf79F8Y-uHQ,Float Toronto,"1159 Queen Street W Toronto, ON M6J 1J6"
TBzgzTFSa7pJXiLD7emYaQ,Lotus Garden Hakka Indian Style Chinese,"3460 Danforth Avenue Toronto, ON M1L 1E3"
-eIvRc3aEvufstBumpBTPQ,Premium Health Solutions,"112 Fort York Boulevard Toronto, ON M5V 3Z3"
-6c_bJblLXUwoWfmYLtH_w,Neo-Paws International,"2131 Lake Shore Boulevard W Toronto, ON M8V 0B3"
XHrPQKUTJXJGPH9etKUYUw,Courtyard by Marriott Toronto Downtown,"475 Yonge Street Toronto, ON M4Y 1X7"
95HYvw-Mo6cUR3QN0SjQtA,Taco Time,"Atrium on Bay, 595 Bay St Toronto, ON M5G"
9beoZxJjveJaOOUl7Uw0WA,330 Takeout,"330 Bay Street Toronto, ON M5H 2S8"
naakYi_VGjcAGE-ZTprWCA,Dunia Restaurant & Bar--Previously Ishtar,"9 Milvan Street Toronto, ON M9L 1Y9"
F00_MPv3zG2iQuT_lJ7dBg,The Big Guy's Coffee Shop,", 1718 Queen Street W Toronto, ON M6R 1B2"
Zba1miBIyvoryQ2mhX_pOQ,Sid's Deli,"160 McCaul Street Toronto, ON M5T 1W3"
BsR1gKY3Os0Wrh4qeUKgyg,Hastings Barber Shop,"1270 Queen Street E Toronto, ON M4L 2L1"
nGCKQlzat6nEKTImlpg_hg,Joy Fortune Chinese Cuisine,"3453 Victoria Park Avenue Toronto, ON M1W 2N6"
QfpOEjm_Ar9KCdjMyJLJUg,Common Sort,"1414 Queen Street W Toronto, ON M6K 1L9"
y2dA5r5ISsVyh09SxXPCTg,Igloo Food Equipment,"124 Norfinch Drive Toronto, ON M3N 1X1"
gBRuDwkub_ikzb2wIEC9Hw,New Wave Travel,"1075 Bay Street Toronto, ON M5S 2B1"
tS58M3ksle_MHc_vn4VgRA,Pavillion Pastries Cafe,"2554 Danforth Avenue Toronto, ON M4C 1L4"
a0lMkOte3lQNnMdq9dbEbw,VRPlayin,"294 College Street Toronto, ON M5T 1R9"
c4uRGaRPVaaNu9Fm5Y-E1g,Sleep Country,"3134 Yonge Street Toronto, ON M4N 2K6"
dXkdDN6iKY7eJG6UY_KCBw,Leon's Furniture,"2872 Danforth Ave Toronto, ON M4C 1M1"
kbM1qfdEdEZA9QsBIPBG4Q,Pho Vu,"4002 Sheppard Avenue E, Suite 4015 Toronto, ON M1S 1S7"
keXXVGMo9zTzwwiGqoHwYA,Voulez Beauty Boutique,"666 Street Clair Avenue W Toronto, ON M6C 1A9"
TCvqMYuw3FpWjhkS0Dq3UA,Lettuce Knit,"86 Nassau Street Toronto, ON M5T 1M5"
Io0o9Zht8OVlV8qIAMOUKA,Amp Electric,"917 Danforth Avenue Toronto, ON M4J 1L8"
J-WPscvQo_9I3GVWVDjIeA,Shishawarma,"599 Yonge Street Toronto, ON M4Y 1L1"
LWI8ULsw0X1FpInux4Tg5Q,Martino's Pizza,"178 Dupont Street Toronto, ON M5R 2E6"
v95jj6odiwnkB7tudFlTIw,Laya Spa & Yoga,"986 Queen Street W Toronto, ON M6J 1H1"
4-A7A5BFVC8znwzMKA97Dw,Corso Shoes,"1942 Queen Street E Toronto, ON M4L 1H6"
lF6LP81FVEuPUXJiQg0Eag,Yonge-Davenport Pet Hospital,"885 Yonge Street Toronto, ON M4W 2H2"
N9k36i5Ku_uAdJ9udMWKFw,A Seaton Dream B&B,"243 Seaton Street Toronto, ON M5A 2T5"
wuYKpHyjIfyvMR9YlwHn6Q,Dino's Wood Burning Pizza,"820 The Queensway Toronto, ON M8Z 1N6"
i7Gg42WCki48JPVkoV_qGg,Urban Nails,"179 Danforth Avenue Toronto, ON M4K 1N2"
HDjYdVanR6kGUVPpI61aSg,Lucky Tails Pet Boutique,"384 Yonge Street, Unit 119 Toronto, ON M5B 1S8"
4kDLEb1OgE7IrO54lCkn3A,Cocina Economica,"141 Berkeley Street Toronto, ON M5A 2X1"
oYCx5gO4KkkgYPnglSkk5g,PROP,"770 St Clair Ave W Toronto, ON M6C 2Z1"
klfds_dA25_VeKFuW5o9Xg,Wenona Craft Beer Lodge,"1069 Bloor Street W Toronto, ON M6H 1M3"
wS2nBT4BUX-6Y3FHYDonFQ,Euro Crepe Cafe,"582 Danforth Ave Toronto, ON M4K 1R1"
Am8d8RT-fZacgs2Qq4jDig,Fresh & Wild,"69 Spadina Avenue Toronto, ON M5V 1K1"
res2vpeEXenz1S2oT55aIQ,Fabio European Menswear,"250 Wellington Street W, Unit 129 Toronto, ON M5V 3P6"
H6TD-Kt1rYZBqzxSyidvFg,Reforma,"35 Baldwin Street Toronto, ON M5T 1L1"
y32nKiHJCkELY2EmAmGNOA,Pizza Nova,"240 Danforth Avenue Toronto, ON M4K 1N2"
xYcB-0g2nED-DMgHOSgsiQ,Second Cup,"905 King Street W Toronto, ON M6K 3G9"
Wkz2Ddi_Lk0K8Rjd6qK2AA,Toronto Health Centre,"123 Edward Street, Suite 100, Ground Floor Toronto, ON M5G 1E2"
V6p6slLP11_yJjuFPGtEaw,Rocky Mountain Chocolate Factory,"100 King Street Toronto, ON M9N 1L3"
uNqZVE7HGZI2Rqrdssu-7Q,Fat Bastard Burrito,"254 Adelaide Street W Toronto, ON M5H 1X6"
FThzT9bwBTuLC1oveGVjhw,Pizzaiolo,"66 Kingston Rd Toronto, ON M4L 1S4"
k37KspW_nFpvj_XJI50wOQ,Innate Media Group,"66 George Street, 3rd Floor Toronto, ON M5A 4K8"
JkZA_MgtRsX1n0r-nx5x5A,Perfect Nail Spa,"3050 Bloor St W Toronto, ON M8X 1C4"
pcdJ7guMOV3NSQLHAg0cIA,Canon Blanc,"679 Queen Street W Toronto, ON M6J 1E6"
4MU88s7YswXGq6KcX1W-Iw,Loblaws,"17 Leslie Street Toronto, ON M4M 3H9"
WHuqmRmjFdXl542DhIeVDw,Tropical Palms,"684 Yonge St Toronto, ON M4Y 2A6"
iysZQg7sSSHId3WQphQf6A,Joe Fresh,"60 Carlton St Toronto, ON M5B 1J2"
fO8xuUFcXPUbXBS0Wm72QQ,Pizza Nova,"1954 Danforth Ave Toronto, ON M4C 1J4"
weOAEzNCqPXHn7KQlTId2g,O Patio Churrasqueira,"2255 Keele Street Toronto, ON M6M 2P5"
xYrCvcKh5-Z0DIDrNyo8qA,All Star Driving School,"550 St Clair Avenue W, Suite 201 Toronto, ON M6C 1A5"
toToZX6V8-z9DZDogleJgg,Pandora,"200 Bay Street Toronto, ON M5J 2J3"
_8VjsTaiLF2kCwYG_HY5Zw,T-swirl Crêpe,"510 Yonge Street Toronto, ON M4Y 1X9"
yOxuSjJcW7oEWYz9yb4HYA,Leslie Jones,"1182 Queen Street E Toronto, ON M4M 1L4"
Okj0YwamsE5mwsfFkQk_jw,Scollard Variety & Deli,"105 Scollard Street Toronto, ON M5R 1G4"
XSiqtcVEsP6dLOL7ZA9OxA,Kenzo Ramen,"522 Yonge Street Toronto, ON M4Y 1X9"
MEI_SAILs3-ihABduBAqwA,Thorncliffe Bowlerama,"45 Overlea Boulevard Toronto, ON M4H 1C3"
byjngtkaKpl9Lc2gtjlolw,LASIK MD,"100 King Street W, Suite 120, Ground Floor Toronto, ON M5X 2A1"
vOQ37XBxWePPfS5HJ7SoHw,Fox & Fiddle,"17 Fort York  Boulevard Toronto, ON M5V 1A9"
4DaR6jlqvmHvc3rNVmmIBg,Walking On A Cloud,"2300 Yonge Street, 2nd Floor Toronto, ON M4R 2H1"
oBB_e4z0srtbKz7La7u_QA,"Phillip M Wade, MD","271 Spadina Road Toronto, ON M5R 2V3"
AUZiuQpqFER4vt3aku99eA,Lick It Gelato,"250 Queens Quay W Toronto, ON M5J"
DqORaQfDFHCFIiG4g3d1-g,Sakura Japanese Cuisine,"394 Bloor Street W Toronto, ON M5S 1Y2"
gCFXMS_b_84gEhdZVEFIUw,Preloved,"881 Queen Street W Toronto, ON M6J 1G5"
58m8i72mRDxB9ntHZPA0_A,Bay Dermatology Centre,"536 -790 Bay Street Toronto, ON M5G 1N8"
4xSralBJINSqnZaarAUYrw,La Prep,"40 University Avenue Toronto, ON M5J 1T1"
1i6pz8PYnpeAhYqRR-Y78Q,Europe Bound,"383 King St W Toronto, ON M5V 1K1"
